,Created at,User ID,Text
83,2022-06-21 13:03:58+00:00,1539232662631636993,"@omgness4real @mary122514 The Dems January 6th Committee/Red Flag Laws are out to destroy Trump &amp; make America into a proxy Communist nation controlled by Russia/China by social media (like China TikTok) supported by lying Senate RINOs McConnell (KY), Cornyn (TX), Cassidy (LA),  Inhofe (LA) &amp;  Graham (SC)"
84,2022-06-21 13:03:33+00:00,1539232557501382656,"@alexstein99 The Dems January 6th Committee/Red Flag Laws are out to destroy Trump &amp; make America into a proxy Communist nation controlled by Russia/China by social media (like China TikTok) supported by lying Senate RINOs McConnell (KY), Cornyn (TX), Cassidy (LA),  Inhofe (LA) &amp;  Graham (SC)"
85,2022-06-21 13:03:23+00:00,1539232512219746308,"@WSJ The Dems January 6th Committee/Red Flag Laws are out to destroy Trump &amp; make America into a proxy Communist nation controlled by Russia/China by social media (like China TikTok) supported by lying Senate RINOs McConnell (KY), Cornyn (TX), Cassidy (LA),  Inhofe (LA) &amp;  Graham (SC)"
86,2022-06-21 13:03:13+00:00,1539232473372143616,"@ABC @ABCNewsLive @hulu The Dems January 6th Committee/Red Flag Laws are out to destroy Trump &amp; make America into a proxy Communist nation controlled by Russia/China by social media (like China TikTok) supported by lying Senate RINOs McConnell (KY), Cornyn (TX), Cassidy (LA),  Inhofe (LA) &amp;  Graham (SC)"
87,2022-06-21 13:02:53+00:00,1539232389356040192,"@USMarshalsHQ @TxDPS The Dems January 6th Committee/Red Flag Laws are out to destroy Trump &amp; make America into a proxy Communist nation controlled by Russia/China by social media (like China TikTok) supported by lying Senate RINOs McConnell (KY), Cornyn (TX), Cassidy (LA),  Inhofe (LA) &amp;  Graham (SC)"
88,2022-06-21 13:02:43+00:00,1539232347542913024,"@stillgray The Dems January 6th Committee/Red Flag Laws are out to destroy Trump &amp; make America into a proxy Communist nation controlled by Russia/China by social media (like China TikTok) supported by lying Senate RINOs McConnell (KY), Cornyn (TX), Cassidy (LA),  Inhofe (LA) &amp;  Graham (SC)"
89,2022-06-21 13:02:30+00:00,1539232290789801987,"@CNN The Dems January 6th Committee/Red Flag Laws are out to destroy Trump &amp; make America into a proxy Communist nation controlled by Russia/China by social media (like China TikTok) supported by lying Senate RINOs McConnell (KY), Cornyn (TX), Cassidy (LA),  Inhofe (LA) &amp;  Graham (SC)"
90,2022-06-21 13:01:43+00:00,1539232092696895488,"@TwitterBusiness The Dems January 6th Committee/Red Flag Laws are out to destroy Trump &amp; make America into a proxy Communist nation controlled by Russia/China by social media (like China TikTok) supported by lying Senate RINOs McConnell (KY), Cornyn (TX), Cassidy (LA),  Inhofe (LA) &amp;  Graham (SC)"
91,2022-06-21 13:01:30+00:00,1539232038854828032,"@RNCResearch The Dems January 6th Committee/Red Flag Laws are out to destroy Trump &amp; make America into a proxy Communist nation controlled by Russia/China by social media (like China TikTok) supported by lying Senate RINOs McConnell (KY), Cornyn (TX), Cassidy (LA),  Inhofe (LA) &amp;  Graham (SC)"
92,2022-06-21 13:01:21+00:00,1539232001559085063,"@KVUE @DanPatrickTX @GovAbbott The Dems January 6th Committee/Red Flag Laws are out to destroy Trump &amp; make America into a proxy Communist nation controlled by Russia/China by social media (like China TikTok) supported by lying Senate RINOs McConnell (KY), Cornyn (TX), Cassidy (LA),  Inhofe (LA) &amp;  Graham (SC)"
93,2022-06-21 13:01:11+00:00,1539231960006025217,"@KENS5 The Dems January 6th Committee/Red Flag Laws are out to destroy Trump &amp; make America into a proxy Communist nation controlled by Russia/China by social media (like China TikTok) supported by lying Senate RINOs McConnell (KY), Cornyn (TX), Cassidy (LA),  Inhofe (LA) &amp;  Graham (SC)"
94,2022-06-21 13:00:51+00:00,1539231878032523266,"@lakewoodchurch The Dems January 6th Committee/Red Flag Laws are out to destroy Trump &amp; make America into a proxy Communist nation controlled by Russia/China by social media (like China TikTok) supported by lying Senate RINOs McConnell (KY), Cornyn (TX), Cassidy (LA),  Inhofe (LA) &amp;  Graham (SC)"
95,2022-06-21 13:00:42+00:00,1539231838421626881,"@SebGorka The Dems January 6th Committee/Red Flag Laws are out to destroy Trump &amp; make America into a proxy Communist nation controlled by Russia/China by social media (like China TikTok) supported by lying Senate RINOs McConnell (KY), Cornyn (TX), Cassidy (LA),  Inhofe (LA) &amp;  Graham (SC)"
96,2022-06-21 13:00:33+00:00,1539231801461420033,"@GOP The Dems January 6th Committee/Red Flag Laws are out to destroy Trump &amp; make America into a proxy Communist nation controlled by Russia/China by social media (like China TikTok) supported by lying Senate RINOs McConnell (KY), Cornyn (TX), Cassidy (LA),  Inhofe (LA) &amp;  Graham (SC)"
97,2022-06-21 13:00:21+00:00,1539231751331008514,"@newsmax The Dems January 6th Committee/Red Flag Laws are out to destroy Trump &amp; make America into a proxy Communist nation controlled by Russia/China by social media (like China TikTok) supported by lying Senate RINOs McConnell (KY), Cornyn (TX), Cassidy (LA),  Inhofe (LA) &amp;  Graham (SC)"
98,2022-06-21 13:00:12+00:00,1539231712303104000,"@marcorubio The Dems January 6th Committee/Red Flag Laws are out to destroy Trump &amp; make America into a proxy Communist nation controlled by Russia/China by social media (like China TikTok) supported by lying Senate RINOs McConnell (KY), Cornyn (TX), Cassidy (LA),  Inhofe (LA) &amp;  Graham (SC)"
99,2022-06-21 12:59:56+00:00,1539231644573384704,"@repdarrellissa The Dems January 6th Committee/Red Flag Laws are out to destroy Trump &amp; make America into a proxy Communist nation controlled by Russia/China by social media (like China TikTok) supported by lying Senate RINOs McConnell (KY), Cornyn (TX), Cassidy (LA),  Inhofe (LA) &amp;  Graham (SC)"
