campaign fb,filename,persoanl fb,id
[],Jonathon_Cole.csv,https://www.facebook.com/jonathon.cole.393,jonathon.cole.393
[],Beau_Cannon.csv,https://www.facebook.com/profile.php?id=100000685947242,100000685947242
[],Wendy_Norman.csv,https://www.facebook.com/wendy.norman.5,wendy.norman.5
['https://www.facebook.com/lancegoodenfortexas'],Lance_Gooden.csv,https://www.facebook.com/lancegooden,lancegooden
[],Jesse_Philippe.csv,https://www.facebook.com/Jdrum1,Jdrum1
['https://www.facebook.com/ElenaOelkeCongress/'],Elena_Oelke.csv,https://www.facebook.com/elena.oelke,elena.oelke
[],Ellen_Kizik.csv,https://www.facebook.com/ellen.kizik,ellen.kizik
[],Fred_Schneiderman.csv,https://www.facebook.com/profile.php?id=100077079274610,100077079274610
['https://www.facebook.com/lattaforcongress/'],Robert_Latta.csv,https://www.facebook.com/bob.latta.79,bob.latta.79
['https://www.facebook.com/henrymartinforcongress'],Henry_Martin.csv,https://www.facebook.com/hmartin2357,hmartin2357
[],Eric_Kutner.csv,https://www.facebook.com/eric.kutner.7,eric.kutner.7
[],Reba_Sherrill.csv,https://www.facebook.com/vote.rebaforcongress,vote.rebaforcongress
['https://www.facebook.com/Burkett4Utah'],Mary_Burkett.csv,https://www.facebook.com/mary.w.burkett,mary.w.burkett
[],Paul_Whitehead.csv,https://www.facebook.com/profile.php?id=100000590501898,100000590501898
[],Joshua_Pembleton.csv,https://www.facebook.com/profile.php?id=100071818436929,100071818436929
['https://www.facebook.com/AD-Gray-4-Congress-100935038996354/'],Antonio_Gray.csv,https://www.facebook.com/profile.php?id=100072130810931,100072130810931
[],Allison_Russo.csv,https://www.facebook.com/allison.d.russo,allison.d.russo
['https://www.facebook.com/LEWISROLENSENATE'],Lewis_Rolen.csv,https://www.facebook.com/lewis.rolen,lewis.rolen
[],Danielle_Fewings.csv,https://www.facebook.com/daniellefewings,daniellefewings
[],Carleah_Summers.csv,https://www.facebook.com/cm.phillips.315,cm.phillips.315
['https://www.facebook.com/Foster4Texas/'],Russell_Foster.csv,https://www.facebook.com/RussellFosterTX,RussellFosterTX
"['https://www.facebook.com/Brandon4Colorado/', 'https://www.facebook.com/Brandon-for-Colorado-108060030678370/']",Brandon_Bocchino.csv,https://www.facebook.com/brandon.bocchino.75,brandon.bocchino.75
[],Nanette_Barragan.csv,https://www.facebook.com/nanette.barragan,nanette.barragan
['https://www.facebook.com/AlmaAdamsforCongress'],Alma_Adams.csv,https://www.facebook.com/alma.adams.1806,alma.adams.1806
['https://www.facebook.com/SanfordForCongress/'],Paul_Sanford.csv,https://www.facebook.com/paul.l.sanford,paul.l.sanford
['https://www.facebook.com/Swain4Us'],Jonathan_Swain.csv,https://www.facebook.com/jonathantswain,jonathantswain
[],Ross_Schumann.csv,https://www.facebook.com/ross.schumann.735,ross.schumann.735
['https://www.facebook.com/brandon4missouri/'],Brandon_Wilkinson.csv,https://www.facebook.com/Brawil1986,Brawil1986
['https://www.facebook.com/erinhouchinindiana/'],Erin_Houchin.csv,https://www.facebook.com/erin.houchin.73,erin.houchin.73
['https://www.facebook.com/SceniakForSenate'],James_Sceniak.csv,https://www.facebook.com/james.sceniak,james.sceniak
['https://www.facebook.com/DionAdamsForMichigan/'],Dion_Adams.csv,https://www.facebook.com/dion.adams.56,dion.adams.56
['https://www.facebook.com/ShannonBrayNC'],Shannon_Bray.csv,https://www.facebook.com/swbray,swbray
['https://www.facebook.com/DAW4us/'],Dartanyon_Williams.csv,https://www.facebook.com/dartanyon.williams.3,dartanyon.williams.3
['https://www.facebook.com/donnadeeganforcongress/'],Donna_Deegan.csv,https://www.facebook.com/donna.deegan,donna.deegan
['https://www.facebook.com/FranFlynnForCongress/'],Fran_Flynn.csv,https://www.facebook.com/nancy.drew.7355,nancy.drew.7355
['https://www.facebook.com/janelleperezforflorida'],Janelle_Perez.csv,https://www.facebook.com/janellesofiaperez,janellesofiaperez
[],Brett_Knudsen.csv,https://www.facebook.com/brett.knudsen.94,brett.knudsen.94
['https://www.facebook.com/RikMehtaForNewJersey'],Rikin_Mehta.csv,https://www.facebook.com/rikin.mehta.35,rikin.mehta.35
['https://www.facebook.com/MowryforSenate'],Mark_Mowry.csv,https://www.facebook.com/mark.mowry.9,mark.mowry.9
['https://www.facebook.com/RarForCongress'],Rostislav_Rar.csv,https://www.facebook.com/slvrar,slvrar
[],Jeremy_Munson.csv,https://www.facebook.com/RealJeremyMunson,RealJeremyMunson
['https://www.facebook.com/CenturionForCongress/'],Ingrid_Centurion.csv,https://www.facebook.com/ingrid.centurion.1,ingrid.centurion.1
['https://www.facebook.com/BucshonForCongress'],Larry_Bucshon.csv,https://www.facebook.com/larry.bucshon,larry.bucshon
['https://www.facebook.com/lateresajonesforcongress'],Lateresa_Jones.csv,https://www.facebook.com/lateresa.g.jones,lateresa.g.jones
['https://www.facebook.com/NealDunnForCongress'],Neal_Dunn.csv,https://www.facebook.com/neal.dunn.9,neal.dunn.9
['https://www.facebook.com/MichelleBeckleyTexas'],Michelle_Beckley.csv,https://www.facebook.com/michelle.beckley,michelle.beckley
[],Yomi_Faparusi.csv,https://www.facebook.com/yomi.fapas.7,yomi.fapas.7
['https://www.facebook.com/KellyForAlaska'],Kelly_Tshibaka.csv,https://www.facebook.com/kellytshibaka,kellytshibaka
[],Dan_Ahlers.csv,https://www.facebook.com/daniel.ahlers.56,daniel.ahlers.56
['https://www.facebook.com/jasonsigmonforcongress'],Jason_Sigmon.csv,https://www.facebook.com/jasonxsigmon,jasonxsigmon
['https://www.facebook.com/SenScottSifton'],Scott_Sifton.csv,https://www.facebook.com/ScottSiftonMO,ScottSiftonMO
['https://www.facebook.com/devinnunesforcongress/'],Devin_Nunes.csv,https://www.facebook.com/rep.nunes,rep.nunes
['https://www.facebook.com/caroltx26/'],Carol_Iannuzzi.csv,https://www.facebook.com/carol.iannuzzi.73,carol.iannuzzi.73
['https://www.facebook.com/BeckyForUtah/'],Becky_Edwards.csv,https://www.facebook.com/utahbecky,utahbecky
['https://www.facebook.com/JamesUSSenate/'],Naren_James.csv,https://www.facebook.com/profile.php?id=100006906525483,100006906525483
[],Jay_Jalisi.csv,https://www.facebook.com/jay.jalisi,jay.jalisi
['https://www.facebook.com/maxforcongress'],Mahesh_Ganorkar.csv,https://www.facebook.com/mganorkar,mganorkar
['https://www.facebook.com/VoteDrDia2020/'],Adia_Winfrey.csv,https://www.facebook.com/drdia,drdia
['https://www.facebook.com/SchmittForSenate/'],Eric_Schmitt.csv,https://www.facebook.com/EricSchmittMO,EricSchmittMO
['https://www.facebook.com/markjr4gov'],Mark_Elworth.csv,https://www.facebook.com/markelworthjr,markelworthjr
['https://www.facebook.com/bobbykaple/'],Bobby_Kaple.csv,https://www.facebook.com/bobbykaple,bobbykaple
['https://www.facebook.com/casper4congress'],Brandon_Casper.csv,https://www.facebook.com/brandonrcasper,brandonrcasper
['https://www.facebook.com/mrmikeblake/'],Michael_Blake.csv,https://www.facebook.com/michael.blake.98284566,michael.blake.98284566
['https://www.facebook.com/ShakHillVA/'],Shak_Hill.csv,https://www.facebook.com/shak.hill.3,shak.hill.3
[],Gregory_Kempton.csv,https://www.facebook.com/gregory.kempton.1,gregory.kempton.1
['https://www.facebook.com/SemaForTexas/'],Sema_Hernandez.csv,https://www.facebook.com/unapologetically.sema,unapologetically.sema
['https://www.facebook.com/johnny.nal.3'],Johnny_Nalbandian.csv,https://www.facebook.com/JJNal2,JJNal2
[],Richard_Fitzgerald.csv,https://www.facebook.com/richard.fitzgerald.1656,richard.fitzgerald.1656
['https://www.facebook.com/TravisHelm2018/'],Travis_Helm.csv,https://www.facebook.com/travis.helm.54,travis.helm.54
['https://www.facebook.com/ElectJasonKishineff'],Jason_Kishineff.csv,https://www.facebook.com/jason.kishineff,jason.kishineff
[],Gavin_Clarkson.csv,https://www.facebook.com/gavinclarkson,gavinclarkson
['https://www.facebook.com/ElectTuman/'],Douglas_Tuman.csv,https://www.facebook.com/douglas.tuman,douglas.tuman
[],Antonio_Dumornay.csv,https://www.facebook.com/sunshine.dumornay.3,sunshine.dumornay.3
['https://www.facebook.com/PuccettiG'],Gregory_Puccetti.csv,https://www.facebook.com/gregory.puccetti,gregory.puccetti
['https://www.facebook.com/athletealysiarieg'],Alysia_Rieg.csv,https://www.facebook.com/alysia.rieg,alysia.rieg
['https://www.facebook.com/TulsiGabbard/'],Tulsi_Gabbard.csv,https://www.facebook.com/profile.php?id=1355628165,1355628165
[],Tracy_Taylor.csv,https://www.facebook.com/tracy.taylor.948494,tracy.taylor.948494
['https://www.facebook.com/jiminhofeforsenate/'],James_Inhofe.csv,https://www.facebook.com/jim.inhofe.1,jim.inhofe.1
['https://www.facebook.com/Margot.for.US.Senate/'],Margot_Dupre.csv,https://www.facebook.com/margotinflorida,margotinflorida
['https://www.facebook.com/debbiewachspresspa01/'],Debbie_Wachspress.csv,https://www.facebook.com/debbie.wachspress,debbie.wachspress
['https://www.facebook.com/BillyPrempeh/'],William_Prempeh.csv,https://www.facebook.com/sumguynamedbill,sumguynamedbill
['https://www.facebook.com/DanforMontana'],Daniel_Larson.csv,https://www.facebook.com/daniel.larson.988,daniel.larson.988
['https://www.facebook.com/RickforLG/'],Rick_Saccone.csv,https://www.facebook.com/rick.saccone.9,rick.saccone.9
['https://www.facebook.com/Mariner-for-Congress-150189823829713'],Jason_Mariner.csv,https://www.facebook.com/matthew.mariner.165,matthew.mariner.165
['https://www.facebook.com/sampalmerforsenate'],Samuel_Palmer.csv,https://www.facebook.com/sam.palmer.5243,sam.palmer.5243
"['https://www.facebook.com/LuluForTexas', 'https://www.facebook.com/LuluForTexas']",Helane_Seikaly.csv,https://www.facebook.com/lseikaly,lseikaly
['https://www.facebook.com/WestermanAR/'],Bruce_Westerman.csv,https://www.facebook.com/bruce.westerman.3,bruce.westerman.3
['https://www.facebook.com/stephaniefornewjersey/'],Stephanie_Schmid.csv,https://www.facebook.com/stephanie.laura.schmid,stephanie.laura.schmid
[],Lynette_Hinz.csv,https://www.facebook.com/lynette.hinz,lynette.hinz
[],Ned_Luscombe.csv,https://www.facebook.com/ned.luscombe.5,ned.luscombe.5
[],Shay_Hawkins.csv,https://www.facebook.com/shafron.hawkins,shafron.hawkins
['https://www.facebook.com/RootForCitizenCongressman.org/'],Root_Routledge.csv,https://www.facebook.com/RootRoutledge,RootRoutledge
['https://www.facebook.com/Bill-Hockstedler-for-US-Senate-100177072431527'],William_Hockstedler.csv,https://www.facebook.com/william.hockstedler,william.hockstedler
['https://www.facebook.com/castleforcincinnati/'],Jaime_Castle.csv,https://www.facebook.com/jaime.castle,jaime.castle
['https://www.facebook.com/Streicker2020'],Margaret_Streicker.csv,https://www.facebook.com/margaret.porres,margaret.porres
['https://www.facebook.com/Ivy4Ga'],Surrea_Ivy.csv,https://www.facebook.com/surrea.ivy,surrea.ivy
['https://www.facebook.com/mike4michigan/'],Mike_Detmer.csv,https://www.facebook.com/mike.detmer.77,mike.detmer.77
['https://www.facebook.com/KarlenForHD96'],Jonathan_Karlen.csv,https://www.facebook.com/jonathan.karlen.5,jonathan.karlen.5
['https://www.facebook.com/RobertLDeming4Congress/'],Robert_Deming.csv,https://www.facebook.com/robert.deming.948,robert.deming.948
[],James_Iacino.csv,https://www.facebook.com/james.iacino,james.iacino
['https://www.facebook.com/Samuelhickmanforcongress/'],Samuel_Hickman.csv,https://www.facebook.com/samuel.hickman.9,samuel.hickman.9
['https://www.facebook.com/LoganCunninghamForCountyCouncil/'],Logan_Cunningham.csv,https://www.facebook.com/logan.s.cunningham,logan.s.cunningham
['https://www.facebook.com/WatersforCongress/'],James_Waters.csv,https://www.facebook.com/james.waters.5688,james.waters.5688
[],Shanelle_Jackson.csv,https://www.facebook.com/shanelle.jackson.18,shanelle.jackson.18
[],Robert_Ortt.csv,https://www.facebook.com/rob.ortt.3,rob.ortt.3
[],David_Blackwelder.csv,https://www.facebook.com/david.blackwelder.7967,david.blackwelder.7967
[],Justine_Wadsack.csv,https://www.facebook.com/justine.wadsack,justine.wadsack
['https://www.facebook.com/ClaireChaseNM/'],Claire_Chase.csv,https://www.facebook.com/claire.manatt,claire.manatt
['https://www.facebook.com/pedropierluisi/'],Pedro_Pierluisi.csv,https://www.facebook.com/pedrosj.pierluisi.1,pedrosj.pierluisi.1
['https://www.facebook.com/JModicaVAs10th/'],Julien_Modica.csv,https://www.facebook.com/Julien-Modica-for-Senate-162286083832432/,Julien-Modica-for-Senate-162286083832432/
[],Kaiali'i_Kahele.csv,https://www.facebook.com/profile.php?id=100011254209175,100011254209175
"['https://www.facebook.com/BethForIndiana/', 'https://www.facebook.com/BethForIndiana/']",Beth_Henderson.csv,https://www.facebook.com/beth.henderson.50,beth.henderson.50
[],Adam_Hattersley.csv,https://www.facebook.com/adam.hattersley,adam.hattersley
['https://www.facebook.com/SimaforTX'],Sima_Ladjevardian.csv,https://www.facebook.com/sima.ladjevardian,sima.ladjevardian
['https://www.facebook.com/KrisKobach1787'],Kris_Kobach.csv,https://www.facebook.com/kris.kobach,kris.kobach
[],Kwanza_Hall.csv,https://www.facebook.com/kwanzaforcongress,kwanzaforcongress
['https://www.facebook.com/pahubb43/'],Peggy_Hubbard.csv,https://www.facebook.com/peggy.hubbard.716,peggy.hubbard.716
['https://www.facebook.com/WilliamsForMontana/'],Kathleen_Williams.csv,https://www.facebook.com/kathleen.williams.35728,kathleen.williams.35728
['https://www.facebook.com/abelfortexas'],Abel_Mulugheta.csv,https://www.facebook.com/abel.mulugheta,abel.mulugheta
['https://www.facebook.com/Lankford4Congress'],Keisha_Lankford.csv,https://www.facebook.com/keisha.williamslankford,keisha.williamslankford
"['https://www.facebook.com/VoteAshcraft/', 'https://www.facebook.com/VoteAshcraft/']",Lauren_Ashcraft.csv,https://www.facebook.com/lauren.ash.33,lauren.ash.33
['https://www.facebook.com/knight4congress/'],Steve_Knight.csv,https://www.facebook.com/steve.knight.10420,steve.knight.10420
[],Daniel_Wik.csv,https://www.facebook.com/daniel.wik.58,daniel.wik.58
[],Jason_Riddle.csv,https://www.facebook.com/profile.php?id=100069345053484,100069345053484
['https://www.facebook.com/kistnerforcongress/'],Tyler_Kistner.csv,https://www.facebook.com/tyler.kistner.5,tyler.kistner.5
['https://www.facebook.com/Penny4Congress'],Penny_Ronning.csv,https://www.facebook.com/penny.ronning/,penny.ronning/
['https://www.facebook.com/slemmonsforoklahoma/'],David_Slemmons.csv,https://www.facebook.com/slemmons,slemmons
['https://www.facebook.com/jeffregnierforcongress'],Jeffery_Regnier.csv,https://www.facebook.com/jeff.kee.524,jeff.kee.524
['https://www.facebook.com/tutora2020/'],Nicholas_Tutora.csv,https://www.facebook.com/nicholas.tutora,nicholas.tutora
['https://www.facebook.com/blair4tn/'],Blair_Walsingham.csv,https://www.facebook.com/blairbear1109,blairbear1109
['https://www.facebook.com/DevinThorpeforCongress/'],Devin_Thorpe.csv,https://www.facebook.com/devinthorpe,devinthorpe
['https://www.facebook.com/repwilldismukes/'],Will_Dismukes.csv,https://www.facebook.com/profile.php?id=593673202,593673202
['https://www.facebook.com/RobinDominickforCongress'],Robin_Dominick.csv,https://www.facebook.com/robin.r.dominick,robin.r.dominick
['https://www.facebook.com/SmileyForWashington/'],Tiffany_Smiley.csv,https://www.facebook.com/profile.php?id=100009230855612,100009230855612
['https://www.facebook.com/Feit4FL'],Keith_Feit.csv,https://www.facebook.com/keith.feit,keith.feit
['https://www.facebook.com/Jeff-Antonelli-for-TX-House-District-23-103359801449150'],Jeff_Antonelli.csv,https://www.facebook.com/jeff.antonelli,jeff.antonelli
['https://www.facebook.com/KeithSelfTX'],Keith_Self.csv,https://www.facebook.com/keith.self.94,keith.self.94
['https://www.facebook.com/angelaforindiana/'],Angela_Grabovsky.csv,https://www.facebook.com/angela.grabovsky,angela.grabovsky
[],Darrell_Williams.csv,https://www.facebook.com/darrell.l.williams.359,darrell.l.williams.359
['https://www.facebook.com/HarleyforCongress'],Harley_Rouda.csv,https://www.facebook.com/harley.rouda,harley.rouda
['https://www.facebook.com/BrynneforCongress'],Brynne_Kennedy.csv,https://www.facebook.com/brynne.s.kennedy,brynne.s.kennedy
['https://www.facebook.com/sandeepfortexas/'],Sandeep_Srivastava.csv,https://www.facebook.com/sandeep.srivastava.18,sandeep.srivastava.18
['https://www.facebook.com/WalshForSenate/'],Bob_Walsh.csv,https://www.facebook.com/bob.walsh.37604303,bob.walsh.37604303
['https://www.facebook.com/Urrea4Congress/'],Marcos_Urrea.csv,https://www.facebook.com/mjurrea,mjurrea
['https://www.facebook.com/ChariseForCongress'],Charise_Williams.csv,https://www.facebook.com/charise.a.williams,charise.a.williams
['https://www.facebook.com/KaraHahnforCongress'],Kara_Hahn.csv,https://www.facebook.com/karagerryhahn2,karagerryhahn2
['https://www.facebook.com/Luis4Congress'],Luis_Pozzolo.csv,https://www.facebook.com/luis.pozzolo.1,luis.pozzolo.1
['https://www.facebook.com/chuckedwardsforcongress/'],Chuck_Edwards.csv,https://www.facebook.com/chuckedwardswnc,chuckedwardswnc
[],Joseph_Haywood.csv,https://www.facebook.com/lee.haywood.96,lee.haywood.96
['https://www.facebook.com/commissionerjefffix'],Jeffrey_Fix.csv,https://www.facebook.com/jeff.fix.33,jeff.fix.33
['https://www.facebook.com/Clyde-Elrod-for-Congress-2301433633441260/'],Clyde_Elrod.csv,https://www.facebook.com/Kratos.Morpheous,Kratos.Morpheous
"['https://www.facebook.com/Eugene-Weems-for-US-Congress-113815370179648/', 'https://www.facebook.com/Eugene-Weems-for-US-Congress-113815370179648/']",Eugene_Weems.csv,https://www.facebook.com/profile.php?id=100002216787003,100002216787003
['https://www.facebook.com/wildforcongress'],Susan_Wild.csv,https://www.facebook.com/SuzyEsq,SuzyEsq
['https://www.facebook.com/VoteDannerKline/'],Danner_Kline.csv,https://www.facebook.com/VoteDannerKline,VoteDannerKline
['https://www.facebook.com/ErickForCongress'],Erick_Aguilar.csv,https://www.facebook.com/dr.erick.aguilar,dr.erick.aguilar
['https://www.facebook.com/joniforiowa'],Joni_Ernst.csv,https://www.facebook.com/joni.ernst.56,joni.ernst.56
['https://www.facebook.com/Hector-Castillo-for-US-Congress-1043491632405167/'],Hector_Castillo.csv,https://www.facebook.com/hectorcastilloquintocongreso,hectorcastilloquintocongreso
[],Dustin_Granger.csv,https://www.facebook.com/dustin.granger1/,dustin.granger1/
[],Johnny_Teehee.csv,https://www.facebook.com/profile.php?id=100078912533937,100078912533937
['https://www.facebook.com/jimmy4ky/'],Jimmy_Ausbrooks.csv,https://www.facebook.com/jimmy.ausbrooks,jimmy.ausbrooks
['https://www.facebook.com/AgnesGibboneyforcongress/'],Agnes_Gibboney.csv,https://www.facebook.com/agnes.gibboney,agnes.gibboney
['https://www.facebook.com/lorettamiller2017'],Loretta_Miller.csv,https://www.facebook.com/leahlax,leahlax
[],Steve_Chentnik.csv,https://www.facebook.com/steve.chentnik.9,steve.chentnik.9
[],Moses_Mugulusi.csv,https://www.facebook.com/moses.mugulusi,moses.mugulusi
['https://www.facebook.com/ryanmezaforcongress/'],Ryan_Meza.csv,https://www.facebook.com/ryanameza,ryanameza
['https://www.facebook.com/MuscatoForCongress/'],Michael_Muscato.csv,https://www.facebook.com/michael.muscato,michael.muscato
['https://www.facebook.com/debbieleskoforcongress'],Debbie_Lesko.csv,https://www.facebook.com/debbie.lesko.75,debbie.lesko.75
['https://www.facebook.com/OatmanforCongress/'],Laura_Oatman.csv,https://www.facebook.com/OatmanforCongress,OatmanforCongress
['https://www.facebook.com/brianperrasforcongress/'],Brian_Perras.csv,https://www.facebook.com/Brian-Perras-101365251285333/,Brian-Perras-101365251285333/
['https://www.facebook.com/eddiejmauro'],Eddie_Mauro.csv,https://www.facebook.com/eddie.mauro.9,eddie.mauro.9
['https://www.facebook.com/AlLawsonJr'],Alfred_Lawson.csv,https://www.facebook.com/al.lawson2,al.lawson2
['https://www.facebook.com/Cook-for-US-House-397323714050257/'],Brandon_Cook.csv,https://www.facebook.com/brandon.cook3,brandon.cook3
['https://www.facebook.com/TandonforCongress'],Ritesh_Tandon.csv,https://www.facebook.com/rtandon12,rtandon12
['https://www.facebook.com/emanuelspeaks/'],Emanuel_Gonzales.csv,https://www.facebook.com/emanuel.gonzales1,emanuel.gonzales1
['https://www.facebook.com/scottstephensonforcongress'],Scott_Stephenson.csv,https://www.facebook.com/profile.php?id=100079909662707,100079909662707
['https://www.facebook.com/winegarnertx/'],Josh_Winegarner.csv,https://www.facebook.com/josh.winegarner,josh.winegarner
['https://www.facebook.com/votecharleston'],Charleston_Malkemus.csv,https://www.facebook.com/cgmalkemus,cgmalkemus
[],Dean_Tran.csv,https://www.facebook.com/dean.a.tran,dean.a.tran
['https://www.facebook.com/VoteVillaverde'],Christine_Villaverde.csv,https://www.facebook.com/christine.villaverde.5,christine.villaverde.5
['https://www.facebook.com/kimberlyforiowa/'],Kimberly_Graham.csv,https://www.facebook.com/kimberly.graham.773,kimberly.graham.773
['https://www.facebook.com/ElectJessicaResendez'],Jessica_Resendez.csv,https://www.facebook.com/TFIERCE,TFIERCE
['https://www.facebook.com/NishaSharmaCA11/'],Nisha_Sharma.csv,https://www.facebook.com/profile.php?id=100000853318041,100000853318041
['https://www.facebook.com/SpankyForCongress/'],Spanky_Edwards.csv,https://www.facebook.com/SpankyFEdwards,SpankyFEdwards
['https://www.facebook.com/sandrafortexas'],Sandra_Whitten.csv,https://www.facebook.com/slwhitten,slwhitten
[],Shlomo_Nizahon.csv,https://www.facebook.com/shlomo.nizahon,shlomo.nizahon
"['https://www.facebook.com/jayfortexas/', 'https://www.facebook.com/jayfortexas/']",Jay_Hulings.csv,https://www.facebook.com/jay.hulings.5,jay.hulings.5
['https://www.facebook.com/ChairesforAssembly'],Justin_Chaires.csv,https://www.facebook.com/profile.php?id=100066758957332,100066758957332
['https://www.facebook.com/ElectMikeSaliba'],Mike_Saliba.csv,https://www.facebook.com/mike.saliba.9,mike.saliba.9
['https://www.facebook.com/JohnKDelaneyJKD/'],John_Delaney.csv,https://www.facebook.com/john.delaney.393950,john.delaney.393950
[],Michael_Bollentin.csv,https://www.facebook.com/michael.bollentin,michael.bollentin
['https://www.facebook.com/jineeabutlerNY/'],Jineea_Butler.csv,https://www.facebook.com/jineea.butler.94,jineea.butler.94
['https://www.facebook.com/JeffRumbaugh4Senate'],Jeff_Rumbaugh.csv,https://www.facebook.com/jeff.rumbaugh.3,jeff.rumbaugh.3
[],Jonathan_Chavez.csv,https://www.facebook.com/profile.php?id=100075850714731,100075850714731
[],Belden_Batiste.csv,https://www.facebook.com/belden.batiste.3,belden.batiste.3
['https://www.facebook.com/towneforcongress/'],Gilead_Towne.csv,https://www.facebook.com/profile.php?id=100008952978960,100008952978960
['https://www.facebook.com/beachforwyoming'],Carl_Beach.csv,https://www.facebook.com/carlnbeach,carlnbeach
['https://www.facebook.com/ClyburnforCongress'],James_Clyburn.csv,https://www.facebook.com/profile.php?id=100012758772983,100012758772983
[],Malcolm_Kenyatta.csv,https://www.facebook.com/Mmkenyatta,Mmkenyatta
['https://www.facebook.com/Johsie-Cruz-2020-100399011458314/'],Johsira_Cruz.csv,https://www.facebook.com/johsie.cruz,johsie.cruz
['https://www.facebook.com/AlekForOregon/'],Alek_Skarlatos.csv,https://www.facebook.com/alek.skarlatos,alek.skarlatos
"['https://www.facebook.com/EllenMarksForCongress/', 'https://www.facebook.com/EllenMarksForCongress/']",Ellen_Marks.csv,https://www.facebook.com/ellen.marks1,ellen.marks1
['https://www.facebook.com/KathyManningNC'],Kathy_Manning.csv,https://www.facebook.com/kathy.manning.334,kathy.manning.334
[],Eric_Mireles.csv,https://www.facebook.com/eric.mireles.524,eric.mireles.524
[],Lisa_Babbage.csv,https://www.facebook.com/lisa.babbage.5,lisa.babbage.5
['https://www.facebook.com/pruitt4kansas'],Bryan_Pruitt.csv,https://www.facebook.com/bpruittdc,bpruittdc
['https://www.facebook.com/hammforsenate/'],Lawrence_Hamm.csv,https://www.facebook.com/profile.php?id=100006004457773,100006004457773
['https://www.facebook.com/gcdaleforcongress.org/'],Dale_Mensing.csv,https://www.facebook.com/profile.php?id=100007502190425,100007502190425
['https://www.facebook.com/HaleyStevensForCongress'],Haley_Stevens.csv,https://www.facebook.com/haley.stevens.545,haley.stevens.545
['https://www.facebook.com/andyruff4congress/'],Andy_Ruff.csv,https://www.facebook.com/andy.ruff.90,andy.ruff.90
[],Dale_Holness.csv,https://www.facebook.com/dalevcholness,dalevcholness
['https://www.facebook.com/KSUSSenate/'],Elliott_Adams.csv,https://www.facebook.com/elliott.adams.12,elliott.adams.12
[],Tommy_Waters.csv,https://www.facebook.com/Tommy-Waters-217286041802102/,Tommy-Waters-217286041802102/
[],Jason_Atkinson.csv,https://www.facebook.com/jasonaatkinson,jasonaatkinson
['https://www.facebook.com/BillMarxforCongress/'],William_Marx.csv,https://www.facebook.com/Bill.A.Marx3,Bill.A.Marx3
['https://www.facebook.com/Lee.Watts.Kentucky'],Lee_Watts.csv,https://www.facebook.com/lee.watts.129,lee.watts.129
['https://www.facebook.com/jerrod4congress'],Jerrod_Sessler.csv,https://www.facebook.com/jerrod.sessler,jerrod.sessler
['https://www.facebook.com/HeatherMizeur'],Heather_Mizeur.csv,https://www.facebook.com/HRMizeur,HRMizeur
['https://www.facebook.com/KeanakayforCongress/'],Keanakay_Scott.csv,https://www.facebook.com/KeanakayScott,KeanakayScott
['https://www.facebook.com/profile.php?id=100075712974297'],Dana_Zavorka.csv,https://www.facebook.com/profile.php?id=100075000604306,100075000604306
['https://www.facebook.com/KarpusOH16'],Ronald_Karpus.csv,https://www.facebook.com/ron.karpus,ron.karpus
[],Sean_Maloney.csv,https://www.facebook.com/maloneysp,maloneysp
['https://www.facebook.com/Elect.Jim.Baird'],James_Baird.csv,https://www.facebook.com/jim.baird.96,jim.baird.96
['https://www.facebook.com/Burger4Congress'],Harry_Burger.csv,https://www.facebook.com/Harry.R.Burger,Harry.R.Burger
[],Michael_Levinson.csv,https://www.facebook.com/michaelslevinson,michaelslevinson
['https://www.facebook.com/VoteSlowinski/'],Brian_Slowinski.csv,https://www.facebook.com/brian.slowinski/,brian.slowinski/
['https://www.facebook.com/MartinEtwopForCongress'],Martin_Etwop.csv,https://www.facebook.com/metwop,metwop
[],Georgene_Louis.csv,https://www.facebook.com/georgenelouis,georgenelouis
['https://www.facebook.com/MelissaWatsonForCongress'],Melissa_Watson.csv,https://www.facebook.com/educateyoungpeople,educateyoungpeople
[],Steve_Carlson.csv,https://www.facebook.com/steve.carlson.75436,steve.carlson.75436
['https://www.facebook.com/newberry4NV/'],Corwin_Newberry.csv,https://www.facebook.com/cory.newberry.9,cory.newberry.9
['https://www.facebook.com/davebratforcongress/'],David_Brat.csv,https://www.facebook.com/davebratforcongress,davebratforcongress
['https://www.facebook.com/ericrothmuller'],Eric_Rothmuller.csv,https://www.facebook.com/erothmuller,erothmuller
['https://www.facebook.com/thedylanconley'],Dylan_Conley.csv,https://www.facebook.com/dylan.conley.54,dylan.conley.54
[],John_Hiatt.csv,https://www.facebook.com/john.d.hiatt,john.d.hiatt
['https://www.facebook.com/eliforcolorado'],Eli_Bremer.csv,https://www.facebook.com/eli.bremer.3,eli.bremer.3
['https://www.facebook.com/Willis4ussenate/'],Valerie_Willis.csv,https://www.facebook.com/ora.nge.568,ora.nge.568
['https://www.facebook.com/John-Evankovich-for-Congress-104391184329867/'],John_Evankovich.csv,https://www.facebook.com/john.evankovich.1,john.evankovich.1
['https://www.facebook.com/VoteTimothyBarr'],Timothy_Barr.csv,https://www.facebook.com/timothy.barr.31,timothy.barr.31
['https://www.facebook.com/DrChester4Congress/'],Albert_Chester.csv,https://www.facebook.com/albert.d.chester,albert.d.chester
